date,retweets,favorites,finBERT,finBERT_min,finBERT_max,buzz,sent12,sent26,adjclose,volume,EMA12,EMA26
2018-10-09,2049,3876,0.03817580788888887,-0.93646073,0.91691935,-0.1813970009719783,-0.04579338822148852,-0.036559141056907676,278.7821044921875,74339000,280.71731261090395,280.20992216476355
2018-10-10,3323,7180,-0.11904839380434785,-0.9543594999999999,0.8335549999999999,0.22449252322359958,-0.05706338908038996,-0.03737992964145932,269.9549865722656,214731000,279.06157014342114,279.45029730606
2018-10-11,3222,5479,-0.16516665736231873,-0.90445197,0.8548593000000001,0.06472561134058706,-0.07369466112376362,-0.03865143937002509,264.0087890625,274840500,276.74575766943326,278.3064818806111
2018-10-12,2806,5450,-0.15945923387500002,-0.93241686,0.73611593,0.02527151822852237,-0.08688921077779999,-0.03985350697703977,267.6754455566406,183186500,275.35032503669595,277.5189977084651
2018-10-15,1787,2955,-0.05301563712987013,-0.93026197,0.8983844999999999,-0.28628282603169186,-0.08020822414016746,-0.04073739219146119,266.1719055175781,102263700,273.9382604952932,276.67847236099203
2018-10-16,2141,3438,-0.05749844807865169,-0.9461831,0.92894566,-0.21207366662765106,-0.0767144124383958,-0.04090416886695562,271.99200439453125,118255800,273.63883647979134,276.33132658569866
2018-10-17,1489,2586,-0.015714128486111104,-0.9468513000000001,0.8501694,-0.34541963525808994,-0.06732975336881354,-0.040653521698987026,272.0404968261719,110626000,273.3929380715422,276.0134873442522
2018-10-18,1625,2434,-0.15088266182857143,-0.9220703000000001,0.90346104,-0.3468382093924563,-0.08018404697800707,-0.0417503290634605,268.1119384765625,134557500,272.5804765953915,275.42818742812705
2018-10-19,1660,3128,-0.09272254279310345,-0.92004704,0.8086131,-0.28220442539538854,-0.08211304633417575,-0.04225751526972561,267.9664306640625,139901600,271.870623375187,274.875464704863
2018-10-22,1796,3056,-0.05461264973972604,-0.8701800999999999,0.9180053,-0.27653012885792305,-0.06277724871302208,-0.041804285608192736,266.7635803222656,82415800,271.0849244439683,274.2745843802262
2018-10-23,1753,2856,-0.25475297947887326,-0.9418735999999999,0.81602585,-0.2980747235236123,-0.09231197652315304,-0.04392317808451792,265.4056091308594,146352700,270.21118362656694,273.6176232506435
2018-10-24,3086,4136,-0.16760438548351644,-0.9487771,0.8798748,-0.06640383520490435,-0.10389542405551665,-0.04515383686460746,257.3641662597656,177806700,268.2347194162898,272.4136634735414
2018-10-25,1553,2595,-0.011753803999999979,-0.94917935,0.92507803,-0.3389473907700434,-0.08971979020082177,-0.04482149822913873,261.9814147949219,138061500,267.272672551464,271.6409043121622
2018-10-26,1179,1825,-0.0833967627192982,-0.9474389999999999,0.9084571,-0.4403754413772389,-0.08874701674212583,-0.04520533170665276,257.3738708496094,201574600,265.7497799819479,270.58408701863976
2018-10-29,1511,2657,-0.04256498334782611,-0.9457120999999999,0.88144666,-0.3371741731020854,-0.05659752300949409,-0.04394408700752605,255.9479522705078,160749100,264.2418064878802,269.4999288891485
2018-10-30,1814,3276,-0.14579519182894735,-0.9390693999999999,0.7917041,-0.2554288386092233,-0.07032024128940997,-0.04495753083659492,259.74072265625,157116000,263.5493320522448,268.77702472374864
2018-10-31,1564,3132,-0.09109746881818181,-0.94593894,0.7313185999999999,-0.2903612266679952,-0.07351673783229795,-0.04541663469710823,262.5149841308594,128296300,263.39020160280086,268.3131698650161
